146,"came",622,0.000633584458234
147,"right",613,0.000624416837456
148,"used",611,0.000622379588394
149,"take",610,0.000621360963863
150,"three",610,0.000621360963863
151,"himself",603,0.000614230592147
152,"states",603,0.000614230592147
153,"few",601,0.000612193343085
154,"house",591,0.000602007097776
155,"use",591,0.000602007097776
156,"during",585,0.00059589535059
157,"without",583,0.000593858101528
158,"again",577,0.000587746354343
159,"place",570,0.000580615982626
160,"american",569,0.000579597358095
161,"around",562,0.000572466986379
162,"however",552,0.00056228074107
163,"home",547,0.000557187618415
164,"small",542,0.00055209449576
165,"found",536,0.000545982748575
166,"thought",517,0.000526628882487
167,"went",507,0.000516442637178
168,"say",504,0.000513386763585
169,"part",500,0.000509312265462
170,"once",499,0.000508293640931
171,"general",498,0.0005072750164
172,"high",497,0.000506256391869
173,"upon",495,0.000504219142807
174,"school",493,0.000502181893745
175,"every",491,0.000500144644683
176,"does",485,0.000494032897498
177,"got",482,0.000490977023905
178,"united",482,0.000490977023905
179,"left",480,0.000488939774843
180,"number",472,0.000480790778596
181,"course",465,0.000473660406879
182,"war",464,0.000472641782348
183,"until",461,0.000469585908756
184,"always",458,0.000466530035163
185,"away",456,0.000464492786101
186,"something",450,0.000458381038916
187,"fact",447,0.000455325165323
188,"water",445,0.000453287916261
189,"though",440,0.000448194793606
190,"public",438,0.000446157544544
191,"less",437,0.000445138920014
192,"put",437,0.000445138920014
193,"think",433,0.00044106442189
194,"almost",432,0.000440045797359
195,"hand",431,0.000439027172828
196,"enough",430,0.000438008548297
197,"far",426,0.000433934050173
198,"took",426,0.000433934050173
199,"head",424,0.000431896801112
200,"yet",419,0.000426803678457
201,"government",418,0.000425785053926
202,"system",416,0.000423747804864
203,"better",414,0.000421710555802
204,"set",414,0.000421710555802
205,"told",413,0.000420691931271
206,"night",411,0.00041865468221
207,"nothing",411,0.00041865468221
208,"end",409,0.000416617433148
209,"why",404,0.000411524310493
210,"called",401,0.0004084684369
211,"eyes",401,0.0004084684369
212,"find",400,0.000407449812369
213,"going",399,0.000406431187838
214,"look",399,0.000406431187838
215,"asked",398,0.000405412563308
216,"later",397,0.000404393938777
217,"knew",395,0.000402356689715
218,"point",395,0.000402356689715
219,"next",394,0.000401338065184
220,"program",394,0.000401338065184
221,"business",393,0.000400319440653
222,"city",393,0.000400319440653
223,"group",390,0.00039726356706
224,"give",389,0.000396244942529
225,"toward",386,0.000393189068936
226,"young",385,0.000392170444406
227,"days",384,0.000391151819875
228,"let",384,0.000391151819875
229,"room",384,0.000391151819875
230,"president",382,0.000389114570813
231,"side",381,0.000388095946282
232,"social",380,0.000387077321751
233,"given",377,0.000384021448158
234,"present",377,0.000384021448158
235,"several",377,0.000384021448158
236,"order",376,0.000383002823627
237,"national",375,0.000381984199096
238,"possible",374,0.000380965574565
239,"rather",373,0.000379946950034
240,"second",373,0.000379946950034
241,"face",371,0.000377909700973
242,"per",371,0.000377909700973
243,"among",370,0.000376891076442
244,"form",370,0.000376891076442
245,"important",369,0.000375872451911
246,"often",369,0.000375872451911
247,"things",368,0.00037485382738
248,"looked",367,0.000373835202849
249,"early",366,0.000372816578318
250,"white",365,0.000371797953787
251,"case",362,0.000368742080194
252,"john",362,0.000368742080194
253,"large",361,0.000367723455663
254,"big",360,0.000366704831132
255,"four",360,0.000366704831132
256,"need",360,0.000366704831132
257,"become",359,0.000365686206602
258,"within",359,0.000365686206602
259,"felt",357,0.00036364895754
260,"along",355,0.000361611708478
261,"children",355,0.000361611708478
262,"saw",352,0.000358555834885
263,"best",351,0.000357537210354
264,"church",348,0.000354481336761
265,"ever",344,0.000350406838638
266,"least",343,0.000349388214107
267,"power",342,0.000348369589576
268,"development",334,0.000340220593328
269,"light",333,0.000339201968797
270,"seemed",333,0.000339201968797
271,"thing",333,0.000339201968797
272,"family",331,0.000337164719736
273,"interest",330,0.000336146095205
274,"want",328,0.000334108846143
275,"members",325,0.00033105297255
276,"mind",325,0.00033105297255
277,"area",324,0.000330034348019
278,"country",324,0.000330034348019
279,"others",323,0.000329015723488
280,"although",321,0.000326978474426
281,"turned",320,0.000325959849895
282,"done",319,0.000324941225365
283,"open",318,0.000323922600834
284,"god",316,0.000321885351772
285,"service",315,0.000320866727241
286,"certain",313,0.000318829478179
287,"kind",313,0.000318829478179
288,"problem",313,0.000318829478179
289,"began",312,0.000317810853648
290,"different",312,0.000317810853648
291,"door",312,0.000317810853648
292,"thus",312,0.000317810853648
293,"help",311,0.000316792229117
294,"sense",311,0.000316792229117
295,"means",310,0.000315773604586
296,"whole",309,0.000314754980055
297,"matter",308,0.000313736355524
298,"perhaps",307,0.000312717730993
299,"itself",304,0.000309661857401
300,"york",302,0.000307624608339
301,"times",300,0.000305587359277
302,"human",299,0.000304568734746
303,"law",299,0.000304568734746
304,"line",298,0.000303550110215
305,"above",296,0.000301512861153
306,"name",294,0.000299475612091
307,"example",292,0.00029743836303
308,"action",291,0.000296419738499
309,"company",290,0.000295401113968
310,"hands",289,0.000294382489437
311,"local",288,0.000293363864906
312,"show",288,0.000293363864906
313,"five",286,0.000291326615844
314,"history",286,0.000291326615844
315,"whether",286,0.000291326615844
316,"gave",285,0.000290307991313
317,"either",284,0.000289289366782
318,"today",284,0.000289289366782
319,"act",283,0.000288270742251
320,"feet",283,0.000288270742251
321,"across",282,0.00028725211772
322,"past",281,0.000286233493189
323,"quite",281,0.000286233493189
324,"taken",281,0.000286233493189
325,"anything",280,0.000285214868659
326,"having",279,0.000284196244128
327,"seen",279,0.000284196244128
328,"death",277,0.000282158995066
329,"body",276,0.000281140370535
330,"experience",276,0.000281140370535
331,"half",275,0.000280121746004
332,"really",275,0.000280121746004
333,"week",275,0.000280121746004
334,"car",274,0.000279103121473
335,"field",274,0.000279103121473
336,"word",274,0.000279103121473
337,"words",274,0.000279103121473
338,"already",273,0.000278084496942
339,"themselves",270,0.000275028623349
340,"information",269,0.000274009998818
341,"shall",268,0.000272991374287
342,"tell",268,0.000272991374287
343,"college",267,0.000271972749757
344,"together",267,0.000271972749757
345,"money",265,0.000269935500695
346,"period",265,0.000269935500695
347,"held",264,0.000268916876164
348,"keep",264,0.000268916876164
349,"sure",263,0.000267898251633
350,"probably",261,0.000265861002571
351,"free",259,0.000263823753509
352,"seems",259,0.000263823753509
353,"behind",258,0.000262805128978
354,"cannot",258,0.000262805128978
355,"political",258,0.000262805128978
356,"real",258,0.000262805128978
357,"air",257,0.000261786504447
358,"question",257,0.000261786504447
359,"making",255,0.000259749255385
360,"office",255,0.000259749255385
361,"brought",253,0.000257712006324
362,"miss",253,0.000257712006324
363,"whose",251,0.000255674757262
364,"special",250,0.000254656132731
365,"heard",247,0.000251600259138
366,"major",247,0.000251600259138
367,"problems",247,0.000251600259138
368,"ago",246,0.000250581634607
369,"became",246,0.000250581634607
370,"federal",246,0.000250581634607
371,"moment",246,0.000250581634607
372,"study",246,0.000250581634607
373,"available",245,0.000249563010076
374,"known",245,0.000249563010076
375,"result",244,0.000248544385545
376,"street",244,0.000248544385545
377,"economic",243,0.000247525761014
378,"boy",242,0.000246507136483
379,"position",241,0.000245488511953
380,"reason",241,0.000245488511953
381,"change",240,0.000244469887422
382,"south",240,0.000244469887422
383,"board",239,0.000243451262891
384,"individual",239,0.000243451262891
385,"job",238,0.00024243263836
386,"am",237,0.000241414013829
387,"society",237,0.000241414013829
388,"areas",236,0.000240395389298
389,"west",235,0.000239376764767
390,"close",234,0.000238358140236
391,"turn",233,0.000237339515705
392,"community",231,0.000235302266643
393,"love",231,0.000235302266643
394,"true",231,0.000235302266643
395,"court",230,0.000234283642112
396,"force",230,0.000234283642112
397,"full",230,0.000234283642112
398,"cost",229,0.000233265017581
399,"seem",229,0.000233265017581
400,"wife",228,0.000232246393051
401,"age",227,0.00023122776852
402,"future",227,0.00023122776852
403,"voice",226,0.000230209143989
404,"wanted",226,0.000230209143989
405,"department",225,0.000229190519458
406,"center",224,0.000228171894927
407,"woman",224,0.000228171894927
408,"common",223,0.000227153270396
409,"control",223,0.000227153270396
410,"necessary",222,0.000226134645865
411,"policy",222,0.000226134645865
412,"following",221,0.000225116021334
413,"front",221,0.000225116021334
414,"sometimes",221,0.000225116021334
415,"girl",220,0.000224097396803
416,"six",220,0.000224097396803
417,"clear",219,0.000223078772272
418,"further",218,0.000222060147741
419,"land",218,0.000222060147741
420,"able",216,0.000220022898679
421,"feel",216,0.000220022898679
422,"mother",216,0.000220022898679
423,"music",216,0.000220022898679
424,"party",216,0.000220022898679
425,"provide",216,0.000220022898679
426,"education",214,0.000217985649618
427,"university",214,0.000217985649618
428,"child",213,0.000216967025087
429,"effect",213,0.000216967025087
430,"level",213,0.000216967025087
431,"students",213,0.000216967025087
432,"military",212,0.000215948400556
433,"run",212,0.000215948400556
434,"short",212,0.000215948400556
435,"stood",212,0.000215948400556
436,"town",212,0.000215948400556
437,"morning",211,0.000214929776025
438,"total",211,0.000214929776025
439,"outside",210,0.000213911151494
440,"figure",209,0.000212892526963
441,"rate",209,0.000212892526963
442,"art",208,0.000211873902432
443,"century",207,0.000210855277901
444,"class",207,0.000210855277901
445,"north",206,0.00020983665337
446,"usually",206,0.00020983665337
447,"washington",206,0.00020983665337
448,"leave",205,0.000208818028839
449,"plan",205,0.000208818028839
450,"therefore",205,0.000208818028839
451,"evidence",204,0.000207799404308
452,"million",204,0.000207799404308
453,"sound",204,0.000207799404308
454,"top",204,0.000207799404308
455,"black",203,0.000206780779777
456,"hard",202,0.000205762155247
457,"strong",202,0.000205762155247
458,"tax",201,0.000204743530716
459,"various",201,0.000204743530716
460,"believe",200,0.000203724906185
461,"play",200,0.000203724906185
462,"says",200,0.000203724906185
463,"surface",200,0.000203724906185
464,"type",200,0.000203724906185
465,"value",200,0.000203724906185
466,"mean",199,0.000202706281654
467,"soon",199,0.000202706281654
468,"lines",198,0.000201687657123
469,"modern",198,0.000201687657123
470,"near",198,0.000201687657123
471,"peace",198,0.000201687657123
472,"table",198,0.000201687657123
473,"book",197,0.000200669032592
474,"red",197,0.000200669032592
475,"road",197,0.000200669032592
476,"minutes",196,0.000199650408061
477,"personal",196,0.000199650408061
478,"process",196,0.000199650408061
479,"situation",196,0.000199650408061
480,"alone",195,0.00019863178353
481,"english",195,0.00019863178353
482,"gone",195,0.00019863178353
483,"idea",195,0.00019863178353
484,"increase",195,0.00019863178353
485,"nor",195,0.00019863178353
486,"schools",195,0.00019863178353
487,"women",195,0.00019863178353
488,"america",194,0.000197613158999
489,"living",194,0.000197613158999
490,"started",194,0.000197613158999
491,"longer",193,0.000196594534468
492,"cut",192,0.000195575909937
493,"finally",191,0.000194557285406
494,"nature",191,0.000194557285406
495,"private",191,0.000194557285406
496,"secretary",191,0.000194557285406
497,"third",190,0.000193538660875
498,"months",189,0.000192520036345
499,"section",189,0.000192520036345
500,"call",188,0.000191501411814
501,"greater",188,0.000191501411814
502,"expected",187,0.000190482787283
503,"fire",187,0.000190482787283
504,"needed",187,0.000190482787283
505,"ground",186,0.000189464162752
506,"kept",186,0.000189464162752
507,"values",186,0.000189464162752
508,"view",186,0.000189464162752
509,"dark",185,0.000188445538221
510,"everything",185,0.000188445538221
511,"pressure",185,0.000188445538221
512,"basis",184,0.00018742691369
513,"space",184,0.00018742691369
514,"east",183,0.000186408289159
515,"father",183,0.000186408289159
516,"complete",182,0.000185389664628
517,"required",182,0.000185389664628
518,"spirit",182,0.000185389664628
519,"union",182,0.000185389664628
520,"except",181,0.000184371040097
521,"moved",181,0.000184371040097
522,"wrote",181,0.000184371040097
523,"conditions",180,0.000183352415566
524,"return",180,0.000183352415566
525,"support",180,0.000183352415566
526,"attention",179,0.000182333791035
527,"late",179,0.000182333791035
528,"particular",179,0.000182333791035
529,"recent",179,0.000182333791035
530,"hope",177,0.000180296541973
531,"live",177,0.000180296541973
532,"brown",176,0.000179277917443
533,"costs",176,0.000179277917443
534,"else",176,0.000179277917443
535,"beyond",175,0.000178259292912
536,"forces",175,0.000178259292912
537,"nations",175,0.000178259292912
538,"stage",175,0.000178259292912
539,"taking",175,0.000178259292912
540,"coming",174,0.000177240668381
541,"dead",174,0.000177240668381
542,"hours",174,0.000177240668381
543,"inside",174,0.000177240668381
544,"material",174,0.000177240668381
545,"person",174,0.000177240668381
546,"read",174,0.000177240668381
547,"report",174,0.000177240668381
548,"data",173,0.00017622204385
549,"heart",173,0.00017622204385
550,"instead",173,0.00017622204385
551,"looking",173,0.00017622204385
552,"lost",173,0.00017622204385
553,"low",173,0.00017622204385
554,"miles",173,0.00017622204385
555,"added",172,0.000175203419319
556,"amount",172,0.000175203419319
557,"feeling",172,0.000175203419319
558,"followed",172,0.000175203419319
559,"makes",172,0.000175203419319
560,"pay",172,0.000175203419319
561,"single",172,0.000175203419319
562,"basic",171,0.000174184794788
563,"cold",171,0.000174184794788
564,"hundred",171,0.000174184794788
565,"including",171,0.000174184794788
566,"industry",171,0.000174184794788
567,"move",171,0.000174184794788
568,"research",171,0.000174184794788
569,"simply",171,0.000174184794788
570,"developed",170,0.000173166170257
571,"tried",170,0.000173166170257
572,"hold",169,0.000172147545726
573,"reached",169,0.000172147545726
574,"committee",168,0.000171128921195
575,"defense",167,0.000170110296664
576,"equipment",167,0.000170110296664
577,"island",167,0.000170110296664
578,"actually",166,0.000169091672133
579,"shown",166,0.000169091672133
580,"central",165,0.000168073047602
581,"religious",165,0.000168073047602
582,"river",165,0.000168073047602
583,"son",165,0.000168073047602
584,"beginning",164,0.000167054423071
585,"getting",164,0.000167054423071
586,"sort",164,0.000167054423071
587,"ten",164,0.000167054423071
588,"doing",163,0.000166035798541
589,"received",163,0.000166035798541
590,"rest",163,0.000166035798541
591,"terms",163,0.000166035798541
592,"trying",163,0.000166035798541
593,"care",162,0.00016501717401
594,"especially",162,0.00016501717401
595,"friends",162,0.00016501717401
596,"indeed",162,0.00016501717401
597,"medical",162,0.00016501717401
598,"picture",162,0.00016501717401
599,"administration",161,0.000163998549479
600,"difficult",161,0.000163998549479
601,"fine",161,0.000163998549479
602,"subject",161,0.000163998549479
603,"building",160,0.000162979924948
604,"higher",160,0.000162979924948
605,"simple",160,0.000162979924948
606,"wall",160,0.000162979924948
607,"meeting",159,0.000161961300417
608,"walked",159,0.000161961300417
609,"bring",158,0.000160942675886
610,"floor",158,0.000160942675886
611,"foreign",158,0.000160942675886
612,"paper",157,0.000159924051355
613,"passed",157,0.000159924051355
614,"range",157,0.000159924051355
615,"similar",157,0.000159924051355
616,"final",156,0.000158905426824
617,"natural",156,0.000158905426824
618,"property",156,0.000158905426824
619,"training",156,0.000158905426824
620,"cent",155,0.000157886802293
621,"county",155,0.000157886802293
622,"growth",155,0.000157886802293
623,"international",155,0.000157886802293
624,"market",155,0.000157886802293
625,"police",155,0.000157886802293
626,"england",154,0.000156868177762
627,"start",154,0.000156868177762
628,"talk",154,0.000156868177762
629,"written",154,0.000156868177762
630,"hear",153,0.000155849553231
631,"story",153,0.000155849553231
632,"suddenly",153,0.000155849553231
633,"answer",152,0.0001548309287
634,"congress",152,0.0001548309287
635,"hall",152,0.0001548309287
636,"issue",152,0.0001548309287
637,"needs",152,0.0001548309287
638,"considered",151,0.000153812304169
639,"countries",151,0.000153812304169
640,"likely",151,0.000153812304169
641,"working",151,0.000153812304169
642,"earth",150,0.000152793679639
643,"sat",150,0.000152793679639
644,"entire",149,0.000151775055108
645,"happened",149,0.000151775055108
646,"labor",149,0.000151775055108
647,"meet",149,0.000151775055108
648,"purpose",149,0.000151775055108
649,"results",149,0.000151775055108
650,"cases",148,0.000150756430577
651,"difference",148,0.000150756430577
652,"hair",148,0.000150756430577
653,"production",148,0.000150756430577
654,"stand",148,0.000150756430577
655,"william",148,0.000150756430577
656,"fall",147,0.000149737806046
657,"food",147,0.000149737806046
658,"involved",147,0.000149737806046
659,"stock",147,0.000149737806046
660,"earlier",146,0.000148719181515
661,"increased",146,0.000148719181515
662,"particularly",146,0.000148719181515
663,"whom",146,0.000148719181515
664,"below",145,0.000147700556984
665,"club",145,0.000147700556984
666,"effort",145,0.000147700556984
667,"hour",145,0.000147700556984
668,"knowledge",145,0.000147700556984
669,"letter",145,0.000147700556984
670,"paid",145,0.000147700556984
671,"sent",145,0.000147700556984
672,"thinking",145,0.000147700556984
673,"using",145,0.000147700556984
674,"christian",144,0.000146681932453
675,"yes",144,0.000146681932453
676,"bill",143,0.000145663307922
677,"blue",143,0.000145663307922
678,"boys",143,0.000145663307922
679,"certainly",143,0.000145663307922
680,"deal",143,0.000145663307922
681,"ideas",143,0.000145663307922
682,"industrial",143,0.000145663307922
683,"points",143,0.000145663307922
684,"ready",143,0.000145663307922
685,"square",143,0.000145663307922
686,"trade",143,0.000145663307922
687,"addition",142,0.000144644683391
688,"bad",142,0.000144644683391
689,"due",142,0.000144644683391
690,"girls",142,0.000144644683391
691,"method",142,0.000144644683391
692,"methods",142,0.000144644683391
693,"moral",142,0.000144644683391
694,"decided",141,0.00014362605886
695,"directly",141,0.00014362605886
696,"nearly",141,0.00014362605886
697,"neither",141,0.00014362605886
698,"reading",141,0.00014362605886
699,"showed",141,0.00014362605886
700,"statement",141,0.00014362605886
701,"throughout",141,0.00014362605886
702,"weeks",141,0.00014362605886
703,"according",140,0.000142607434329
704,"anyone",140,0.000142607434329
705,"color",140,0.000142607434329
706,"kennedy",140,0.000142607434329
707,"questions",140,0.000142607434329
708,"try",140,0.000142607434329
709,"french",139,0.000141588809798
710,"lay",139,0.000141588809798
711,"nation",139,0.000141588809798
712,"programs",139,0.000141588809798
713,"services",139,0.000141588809798
714,"physical",138,0.000140570185267
715,"remember",138,0.000140570185267
716,"size",138,0.000140570185267
717,"comes",137,0.000139551560737
718,"member",137,0.000139551560737
719,"record",137,0.000139551560737
720,"southern",137,0.000139551560737
721,"strength",137,0.000139551560737
722,"understand",137,0.000139551560737
723,"western",137,0.000139551560737
724,"normal",136,0.000138532936206
725,"population",136,0.000138532936206
726,"appeared",135,0.000137514311675
727,"concerned",135,0.000137514311675
728,"district",135,0.000137514311675
729,"merely",135,0.000137514311675
730,"temperature",135,0.000137514311675
731,"volume",135,0.000137514311675
732,"aid",134,0.000136495687144
733,"direction",134,0.000136495687144
734,"ran",134,0.000136495687144
735,"summer",134,0.000136495687144
736,"trial",134,0.000136495687144
737,"trouble",134,0.000136495687144
738,"continued",133,0.000135477062613
739,"evening",133,0.000135477062613
740,"friend",133,0.000135477062613
741,"list",133,0.000135477062613
742,"literature",133,0.000135477062613
743,"maybe",133,0.000135477062613
744,"sales",133,0.000135477062613
745,"army",132,0.000134458438082
746,"association",132,0.000134458438082
747,"generally",132,0.000134458438082
748,"influence",132,0.000134458438082
749,"led",132,0.000134458438082
750,"met",132,0.000134458438082
751,"provided",132,0.000134458438082
752,"chance",131,0.000133439813551
753,"changes",131,0.000133439813551
754,"former",131,0.000133439813551
755,"husband",131,0.000133439813551
756,"opened",131,0.000133439813551
757,"science",131,0.000133439813551
758,"step",131,0.000133439813551
759,"student",131,0.000133439813551
760,"average",130,0.00013242118902
761,"cause",130,0.00013242118902
762,"hot",130,0.00013242118902
763,"month",130,0.00013242118902
764,"series",130,0.00013242118902
765,"works",130,0.00013242118902
766,"direct",129,0.000131402564489
767,"effective",129,0.000131402564489
768,"george",129,0.000131402564489
769,"lead",129,0.000131402564489
770,"myself",129,0.000131402564489
771,"piece",129,0.000131402564489
772,"planning",129,0.000131402564489
773,"soviet",129,0.000131402564489
774,"stopped",129,0.000131402564489
775,"systems",129,0.000131402564489
776,"theory",129,0.000131402564489
777,"wrong",129,0.000131402564489
778,"ask",128,0.000130383939958
779,"clearly",128,0.000130383939958
780,"freedom",128,0.000130383939958
781,"movement",128,0.000130383939958
782,"organization",128,0.000130383939958
783,"ways",128,0.000130383939958
784,"worked",128,0.000130383939958
785,"beautiful",127,0.000129365315427
786,"bed",127,0.000129365315427
787,"consider",127,0.000129365315427
788,"efforts",127,0.000129365315427
789,"fear",127,0.000129365315427
790,"forms",127,0.000129365315427
791,"lot",127,0.000129365315427
792,"meaning",127,0.000129365315427
793,"note",127,0.000129365315427
794,"press",127,0.000129365315427
795,"somewhat",127,0.000129365315427
796,"spring",127,0.000129365315427
797,"treatment",127,0.000129365315427
798,"hotel",126,0.000128346690896
799,"placed",126,0.000128346690896
800,"truth",126,0.000128346690896
801,"apparently",125,0.000127328066365
802,"carried",125,0.000127328066365
803,"degree",125,0.000127328066365
804,"groups",125,0.000127328066365
805,"herself",125,0.000127328066365
806,"numbers",125,0.000127328066365
807,"plant",125,0.000127328066365
808,"respect",125,0.000127328066365
809,"wide",125,0.000127328066365
810,"easy",124,0.000126309441835
811,"farm",124,0.000126309441835
812,"manner",124,0.000126309441835
813,"reaction",124,0.000126309441835
814,"approach",123,0.000125290817304
815,"game",123,0.000125290817304
816,"immediately",123,0.000125290817304
817,"larger",123,0.000125290817304
818,"lower",123,0.000125290817304
819,"recently",123,0.000125290817304
820,"running",123,0.000125290817304
821,"charge",122,0.000124272192773
822,"couple",122,0.000124272192773
823,"daily",122,0.000124272192773
824,"de",122,0.000124272192773
825,"eye",122,0.000124272192773
826,"feed",122,0.000124272192773
827,"oh",122,0.000124272192773
828,"performance",122,0.000124272192773
829,"arms",121,0.000123253568242
830,"blood",121,0.000123253568242
831,"c",121,0.000123253568242
832,"march",121,0.000123253568242
833,"opportunity",121,0.000123253568242
834,"persons",121,0.000123253568242
835,"understanding",121,0.000123253568242
836,"additional",120,0.000122234943711
837,"described",120,0.000122234943711
838,"fiscal",120,0.000122234943711
839,"progress",120,0.000122234943711
840,"radio",120,0.000122234943711
841,"stop",120,0.000122234943711
842,"technical",120,0.000122234943711
843,"based",119,0.00012121631918
844,"chief",119,0.00012121631918
845,"decision",119,0.00012121631918
846,"determined",119,0.00012121631918
847,"image",119,0.00012121631918
848,"main",119,0.00012121631918
849,"religion",119,0.00012121631918
850,"reported",119,0.00012121631918
851,"served",119,0.00012121631918
852,"steps",119,0.00012121631918
853,"test",119,0.00012121631918
854,"window",119,0.00012121631918
855,"aj",118,0.000120197694649
856,"british",118,0.000120197694649
857,"character",118,0.000120197694649
858,"europe",118,0.000120197694649
859,"gun",118,0.000120197694649
860,"middle",118,0.000120197694649
861,"responsibility",118,0.000120197694649
862,"account",117,0.000119179070118
863,"appear",117,0.000119179070118
864,"horse",117,0.000119179070118
865,"learned",117,0.000119179070118
866,"writing",117,0.000119179070118
867,"activity",116,0.000118160445587
868,"green",116,0.000118160445587
869,"length",116,0.000118160445587
870,"ones",116,0.000118160445587
871,"serious",116,0.000118160445587
872,"types",116,0.000118160445587
873,"activities",115,0.000117141821056
874,"audience",115,0.000117141821056
875,"corner",115,0.000117141821056
876,"forward",115,0.000117141821056
877,"letters",115,0.000117141821056
878,"lived",115,0.000117141821056
879,"nuclear",115,0.000117141821056
880,"obtained",115,0.000117141821056
881,"returned",115,0.000117141821056
882,"slowly",115,0.000117141821056
883,"specific",115,0.000117141821056
884,"design",114,0.000116123196525
885,"doubt",114,0.000116123196525
886,"gives",114,0.000116123196525
887,"hit",114,0.000116123196525
888,"justice",114,0.000116123196525
889,"latter",114,0.000116123196525
890,"moving",114,0.000116123196525
891,"obviously",114,0.000116123196525
892,"plane",114,0.000116123196525
893,"quality",114,0.000116123196525
894,"straight",114,0.000116123196525
